,overall_sentiment_score,BTC_sentiment,ETH_sentiment,BTC_relevance,ETH_relevance,timestamp
4754,0.109302,,0.053759,,0.082139,2022-05-01 09:13:00
4755,0.02248,-0.018802,,0.234187,,2022-05-01 09:33:00
4756,0.15768,0.035691,0.035691,0.037463,0.037463,2022-05-01 10:00:00
4757,0.07828,,0.136371,,0.091895,2022-05-01 10:02:00
4758,-0.182028,-0.235702,,0.743553,,2022-05-01 10:25:00
4759,-0.096409,-0.112401,-0.156559,0.697663,0.05873,2022-05-01 10:30:00
4760,-0.053283,,-0.047278,,0.87799,2022-05-01 11:12:00
4761,-0.082761,-0.053543,,0.120652,,2022-05-01 11:45:00
4762,0.171297,,-0.121352,,0.18895,2022-05-01 12:18:00
4763,-0.009511,-0.044384,,0.136165,,2022-05-01 12:47:00
4764,-0.067012,-0.039892,,0.131643,,2022-05-01 12:51:00
4765,0.506123,0.801596,,0.2138,,2022-05-01 13:25:00
4766,-0.247823,,0.013833,,0.329331,2022-05-01 13:49:00
4767,0.069127,0.003153,,0.043318,,2022-05-01 14:00:00
4768,-0.032408,,-0.069114,,0.188046,2022-05-01 14:01:00
4769,-0.158377,-0.066492,-0.037187,0.225582,0.225582,2022-05-01 15:14:00
4770,-0.108611,,0.084461,,0.22818,2022-05-01 15:41:00
4771,-0.220098,,-0.342408,,0.064762,2022-05-01 15:59:00
4772,0.059294,0.06718,,0.92757,,2022-05-01 16:19:00
4773,-0.153647,0.003952,-0.161311,0.130926,0.130926,2022-05-01 16:52:00
4774,-0.179368,-0.254727,,0.928934,,2022-05-01 17:17:00
4775,-0.076922,-0.143132,,0.038855,,2022-05-01 17:30:00
4776,-0.347553,,-0.256605,,0.479832,2022-05-01 18:35:00
4777,-0.228656,,-0.295059,,0.482479,2022-05-01 19:51:00
4778,-0.279123,0.036299,,0.127727,,2022-05-01 20:13:00
4779,-0.225415,-0.325054,0.05523,0.232857,0.088417,2022-05-01 20:17:00
4780,0.032641,,-0.131748,,0.424012,2022-05-01 21:12:00
4781,-0.070285,-0.109107,,0.092819,,2022-05-01 21:35:00
4782,-0.087102,-0.057015,-0.109297,0.565003,0.088799,2022-05-01 22:08:00
4783,-0.208335,,0.004512,,0.292165,2022-05-02 00:40:00
4784,0.01638,-0.08623,0.144623,0.363255,0.445023,2022-05-02 01:47:00
4785,-0.155894,-0.819176,,0.205283,,2022-05-02 02:43:00
4786,-0.101923,-0.113789,-0.000995,0.497869,0.31282,2022-05-02 02:46:00
4787,0.017807,-0.04639,,0.221454,,2022-05-02 03:51:00
4788,-0.077288,-0.107623,,0.666632,,2022-05-02 03:53:00
4789,0.405449,0.251639,0.739731,0.137592,0.004321,2022-05-02 04:00:00
4790,-0.284732,,-0.111376,,0.377427,2022-05-02 04:25:00
4791,0.311389,,0.573647,,0.495252,2022-05-02 05:02:00
4792,-0.218663,-0.309781,-0.024902,0.300149,0.102252,2022-05-02 05:54:00
4793,-0.074713,,-0.074713,,0.983026,2022-05-02 06:12:00
4794,0.040718000000000004,0.056638,0.056638,0.0852715,0.0852715,2022-05-02 07:00:00
4795,0.055826,0.191693,0.191693,0.12645,0.12645,2022-05-02 07:08:00
4796,0.034793,0.014293,0.031929,0.176502,0.344473,2022-05-02 07:41:00
4797,-0.161398,-0.126161,,0.466644,,2022-05-02 07:49:00
4798,-0.066487,-0.066487,,0.937859,,2022-05-02 08:07:00
4799,-0.00454,-0.033256,-0.033256,0.404563,0.404563,2022-05-02 08:31:00
4800,-0.369493,-0.262878,,0.026462,,2022-05-02 09:00:00
4801,-0.166187,,-0.708176,,0.032812,2022-05-02 09:21:00
4802,-0.037759,-0.037759,,0.935953,,2022-05-02 09:25:00
4803,-0.2599535,-0.430292,,0.702001,,2022-05-02 09:27:00
4804,-0.015186,0.015239,0.026039,0.098074,0.073637,2022-05-02 09:28:00
4805,-0.217955,-0.217955,,0.401974,,2022-05-02 09:30:00
4806,-0.093388,,0.026402,,0.227645,2022-05-02 09:55:00
4807,-0.01432,-0.004723,-0.023137,0.118442,0.059385,2022-05-02 10:00:00
4808,-0.04236,-0.057211,,0.235518,,2022-05-02 10:29:00
4809,0.048495,,0.091181,,0.099312,2022-05-02 10:32:00
4810,0.002201,,0.00308,,0.963808,2022-05-02 10:53:00
4811,-0.113651,0.023993,,0.285744,,2022-05-02 11:00:00
4812,-0.102672,0.112898,,0.026005,,2022-05-02 11:47:00
4813,-0.004917,-0.004917,,0.920636,,2022-05-02 11:59:00
4814,-0.2106845,-0.311411,-0.002953,0.073105,0.098984,2022-05-02 12:04:00
4815,0.197402,-0.419131,,0.048969,,2022-05-02 12:29:00
4816,-0.140269,-0.141434,0.032895,0.384102,0.057133,2022-05-02 12:30:00
4817,0.029552,0.001422,0.001422,0.086478,0.086478,2022-05-02 12:31:00
4818,0.024777,0.033253,,0.096788,,2022-05-02 12:45:00
4819,-0.115925,0.030208,,0.049976,,2022-05-02 12:46:00
4820,-0.202644,-0.393223,,0.240061,,2022-05-02 12:47:00
4821,0.013489,0.01423,,0.530253,,2022-05-02 12:52:00
4822,-0.040364,,0.038221,,0.096919,2022-05-02 13:01:00
4823,-0.107883,-0.217044,-0.120411,0.360752,0.124164,2022-05-02 13:46:00
4824,-0.015778,,0.00884,,0.361276,2022-05-02 14:02:00
4825,-0.182298,-0.182298,,0.734587,,2022-05-02 14:10:00
4826,-0.305898,-0.485535,,0.697188,,2022-05-02 14:21:00
4827,-0.369133,0.633054,,0.051988,,2022-05-02 14:35:00
4828,-0.191245,-0.220303,,0.691568,,2022-05-02 14:37:00
4829,-0.084434,-0.092662,,0.205066,,2022-05-02 14:38:00
4830,-0.190358,-0.20747,,0.805954,,2022-05-02 14:39:00
4831,0.064477,0.116011,0.130181,0.191594,0.153813,2022-05-02 14:47:00
4832,0.40275,0.40275,,0.893862,,2022-05-02 15:00:00
4833,-0.276576,-0.313855,,0.151428,,2022-05-02 15:01:00
4834,0.12754,0.006702,0.011932,0.553595,0.150969,2022-05-02 15:09:00
4835,-0.111394,-0.029001,-0.002815,0.511089,0.055173,2022-05-02 15:14:00
4836,-0.332258,-0.126826,,0.43635,,2022-05-02 15:23:00
4837,-0.488603,,-0.039714,,0.429238,2022-05-02 15:55:00
4838,0.010702,0.025045,0.001006,0.11995,0.060145,2022-05-02 15:56:00
4839,-0.03878,-0.0292245,,0.9307485,,2022-05-02 16:03:00
4840,-0.03949033333333333,-0.041614333333333337,-0.045692,0.6709003333333333,0.790287,2022-05-02 16:04:00
4841,-0.136879,0.068127,-0.137531,0.118999,0.630923,2022-05-02 16:18:00
4842,0.028959,,0.012957,,0.132331,2022-05-02 16:32:00
4843,-0.071996,-0.053378,-0.053378,0.204158,0.204158,2022-05-02 16:53:00
4844,-0.112631,,-0.120035,,0.866774,2022-05-02 16:54:00
4845,-0.122514,-0.227621,,0.059268,,2022-05-02 16:55:00
4846,0.120995,0.071812,,0.297842,,2022-05-02 17:02:00
4847,-0.236787,-0.239888,,0.737254,,2022-05-02 17:19:00
4848,-0.21655950000000002,0.005876,-0.139613,0.193619,0.590933,2022-05-02 17:30:00
4849,0.184721,0.288189,,0.69809,,2022-05-02 17:37:00
4850,-0.137739,,-0.124413,,0.998326,2022-05-02 17:39:00
4851,-0.017999,-0.206209,-0.206209,0.089196,0.089196,2022-05-02 17:41:00
4852,-0.309275,-0.269887,,0.177312,,2022-05-02 17:42:00
4853,-0.053039,-0.076196,0.056036,0.25168,0.25168,2022-05-02 18:01:00
4854,-0.173728,-0.079722,-0.065086,0.209117,0.052854,2022-05-02 18:08:00
4855,0.01657933333333333,,-0.009617333333333334,,0.3165113333333333,2022-05-02 18:24:00
4856,-0.012591,,-0.0009425,,0.2716515,2022-05-02 18:25:00
4857,-0.0105095,,0.0024655,,0.26464699999999997,2022-05-02 18:27:00
4858,-0.192917,-0.006931,0.009739,0.224279,0.113276,2022-05-02 18:28:00
4859,-0.213958,-0.340677,,0.667,,2022-05-02 18:34:00
4860,0.002184,0.11907,0.016466,0.063241,0.47209,2022-05-02 18:45:00
4861,-0.235604,0.593935,,0.024302,,2022-05-02 18:59:00
4862,0.019111,0.01254,,0.114518,,2022-05-02 19:23:00
4863,0.016648,,0.008813,,0.559416,2022-05-02 19:24:00
4864,-0.036692,0.018819,,0.093434,,2022-05-02 19:31:00
4865,-0.04096,0.021341,,0.891914,,2022-05-02 19:33:00
4866,-0.11389,-0.128104,,0.864646,,2022-05-02 19:45:00
4867,-0.199539,-0.216576,,0.60962,,2022-05-02 19:53:00
4868,-0.168207,,-0.117463,,0.307424,2022-05-02 19:56:00
4869,0.06761,0.120932,0.120932,0.675008,0.675008,2022-05-02 20:14:00
4870,-0.078225,,-0.078225,,0.596105,2022-05-02 20:21:00
4871,-0.003862,0.020156,,0.042569,,2022-05-02 20:32:00
4872,-0.120903,-0.070268,,0.583366,,2022-05-02 20:35:00
4873,-0.13485,-0.186027,-0.104331,0.172466,0.086744,2022-05-02 20:37:00
4874,-0.0037935,0.016458,,0.0640645,,2022-05-02 20:45:00
4875,0.197679,0.04052,,0.112269,,2022-05-02 20:47:00
4876,0.0872275,0.08002899999999999,0.08293049999999999,0.2189865,0.128534,2022-05-02 21:04:00
4877,-0.227343,-0.753459,,0.13186,,2022-05-02 21:08:00
4878,-0.103065,-0.092754,,0.1438,,2022-05-02 21:15:00
4879,-0.021668,-0.247429,,0.057325,,2022-05-02 21:17:00
4880,-0.039259,-0.30049,,0.054907,,2022-05-02 21:45:00
4881,-0.136908,-0.074612,,0.478049,,2022-05-02 21:47:00
4882,-0.041312,0.008325,-0.038346,0.078922,0.88708,2022-05-02 21:49:00
4883,0.095467,0.164363,0.104495,0.291818,0.425507,2022-05-02 22:05:00
4884,-0.003613,-0.397064,,0.125723,,2022-05-02 22:06:00
4885,0.022909,-0.103423,,0.135985,,2022-05-02 22:16:00
4886,-0.3131,,-0.362103,,0.419792,2022-05-02 22:49:00
4887,-0.031025,0.016889,,0.229691,,2022-05-03 00:56:00
4888,-0.042834,-0.085713,-0.056947,0.654269,0.124874,2022-05-03 01:21:00
4889,-0.012268,0.140075,,0.123209,,2022-05-03 01:27:00
4890,-0.012992,,0.111214,,0.044618,2022-05-03 01:31:00
4891,0.138981,0.162291,0.032027,0.430088,0.090474,2022-05-03 02:21:00
4892,0.072773,0.050663,0.003359,0.189893,0.095631,2022-05-03 04:02:00
4893,-0.118709,-0.105571,-0.124724,0.449582,0.279866,2022-05-03 04:42:00
4894,-0.021371,-0.033224,0.028083,0.176159,0.059151,2022-05-03 05:15:00
4895,-0.078588,0.313018,,0.388477,,2022-05-03 05:38:00
4896,-0.01537,-0.024818,0.002214,0.527696,0.226266,2022-05-03 06:03:00
4897,-0.024791,0.004059,0.004059,0.333107,0.333107,2022-05-03 06:38:00
4898,-0.403126,-0.379366,,0.470606,,2022-05-03 06:45:00
4899,0.343193,0.191281,,0.072633,,2022-05-03 06:53:00
4900,-0.11356949999999999,-0.013956999999999997,0.001233,0.44342499999999996,0.018496,2022-05-03 07:00:00
4901,-0.195981,-0.195981,,0.767069,,2022-05-03 07:03:00
4902,0.029091,0.058173,0.037671,0.121466,0.121466,2022-05-03 08:13:00
4903,-0.07869,,-0.123731,,0.575672,2022-05-03 08:33:00
4904,-0.111946,,-0.000131,,0.085476,2022-05-03 08:37:00
4905,-0.089203,-0.142159,,0.171882,,2022-05-03 09:00:00
4906,-0.074065,-0.741106,-0.741106,0.066175,0.066175,2022-05-03 09:06:00
4907,0.013212,,0.021055,,0.04874,2022-05-03 09:24:00
4908,-0.058011,-0.058011,,0.634282,,2022-05-03 09:28:00
4909,0.009843,0.01359,0.02703,0.519739,0.140076,2022-05-03 09:53:00
4910,-0.40712,-0.40712,,0.615462,,2022-05-03 10:07:00
4911,-0.032494,,0.003222,,0.353059,2022-05-03 10:12:00
4912,-0.001958,0.00917,0.002703,0.255999,0.172342,2022-05-03 10:22:00
4913,-0.033475,-0.00394,,0.342803,,2022-05-03 10:44:00
4914,-0.060359,-0.09532,,0.168608,,2022-05-03 11:17:00
4915,0.042635,,0.119015,,0.070851,2022-05-03 11:18:00
4916,0.127276,-0.679565,,0.057202,,2022-05-03 11:30:00
4917,-0.016721,,0.001722,,0.656041,2022-05-03 11:36:00
4918,-0.035025,-0.050838,-0.001861,0.923653,0.127999,2022-05-03 11:37:00
4919,-0.159103,-0.204719,,0.472101,,2022-05-03 11:54:00
4920,-0.066129,-0.041726,,0.023549,,2022-05-03 12:15:00
4921,-0.244706,-0.121294,,0.167671,,2022-05-03 12:20:00
4922,-0.152466,,-0.152466,,0.796338,2022-05-03 12:24:00
4923,0.251914,0.840342,,0.132843,,2022-05-03 12:30:00
4924,-0.228738,,-0.11468,,0.193387,2022-05-03 12:33:00
4925,0.186125,0.122864,,0.05257,,2022-05-03 12:55:00
4926,0.04343566666666666,-0.0255875,0.009181666666666666,0.22818,0.2709686666666667,2022-05-03 13:01:00
4927,0.00083,,0.026266,,0.095784,2022-05-03 13:12:00
4928,-0.006205,0.02103,0.003178,0.554365,0.388879,2022-05-03 13:15:00
4929,-0.403126,-0.379366,,0.470606,,2022-05-03 13:27:00
4930,-0.020778,-0.024843,,0.0913,,2022-05-03 13:29:00
4931,0.016153,,0.009799,,0.14606,2022-05-03 13:30:00
4932,-0.137595,,-0.284027,,0.129866,2022-05-03 13:34:00
4933,0.318934,,0.201262,,0.04264,2022-05-03 13:35:00
4934,0.070894,0.03047,0.021537,0.030265,0.015135,2022-05-03 13:43:00
4935,0.062701,-0.006995,-0.006995,0.135704,0.135704,2022-05-03 13:45:00
4936,-0.081307,-0.0898,-0.088822,0.877398,0.031579,2022-05-03 14:01:00
4937,0.010269,0.007321,0.012728,0.71545,0.846383,2022-05-03 14:04:00
4938,0.004117,-0.005177,,0.802484,,2022-05-03 14:17:00
4939,0.01469,0.00956,0.00956,0.994811,0.785851,2022-05-03 14:27:00
4940,-0.078916,0.005517,,0.18645,,2022-05-03 14:40:00
4941,-0.234904,-0.070456,,0.117933,,2022-05-03 14:46:00
4942,-0.097238,0.005876,,0.182506,,2022-05-03 14:50:00
4943,0.011502,-0.019488,,0.20045,,2022-05-03 15:01:00
4944,-0.040765,,0.033093,,0.080081,2022-05-03 15:05:00
4945,-0.0274065,0.016694,0.023782,0.7792525,0.615462,2022-05-03 15:06:00
4946,0.00167,,-0.061911,,0.129936,2022-05-03 15:07:00
4947,0.097641,0.014057,0.014057,0.151922,0.151922,2022-05-03 15:15:00
4948,0.026572,0.007572,0.033066,0.081552,0.162255,2022-05-03 15:16:00
4949,0.123873,,0.009346,,0.183756,2022-05-03 15:43:00
4950,0.0901885,-0.03519,0.07594050000000001,0.168903,0.2507825,2022-05-03 16:00:00
4951,-0.055802,-0.059078,,0.862496,,2022-05-03 16:05:00
4952,-0.0364985,-0.026116,,0.9114215,,2022-05-03 16:06:00
4953,-0.046024,-0.0615,0.026323,0.861661,0.995084,2022-05-03 16:07:00
4954,-0.044884,-0.078696,-0.009533500000000002,0.165598,0.892652,2022-05-03 16:08:00
4955,-0.022201,0.027273,,0.038198,,2022-05-03 16:20:00
4956,0.006854,,0.019627,,0.304868,2022-05-03 16:30:00
4957,-0.087235,-0.130223,0.002005,0.493756,0.117429,2022-05-03 16:34:00
4958,0.117889,,0.032756,,0.294093,2022-05-03 16:44:00
4959,-0.130388,,-0.116324,,0.998383,2022-05-03 17:02:00
4960,0.053126,,0.082393,,0.379608,2022-05-03 17:05:00
4961,0.314482,0.339965,0.459512,0.146469,0.146469,2022-05-03 17:06:00
4962,-0.0648295,0.655129,-0.576747,0.013976,0.279653,2022-05-03 17:26:00
4963,-0.206353,-0.279192,,0.661787,,2022-05-03 17:30:00
4964,0.0115,,-0.067573,,0.21628,2022-05-03 17:35:00
4965,-0.009059,,0.289933,,0.100099,2022-05-03 17:43:00
4966,-0.002311,,0.0042442,,0.3092028,2022-05-03 18:02:00
4967,-0.009115,,0.005203,,0.26224,2022-05-03 18:04:00
4968,0.001031,0.006639,,0.257587,,2022-05-03 18:09:00
4969,-0.018639,-0.018639,,0.912804,,2022-05-03 18:23:00
4970,0.080993,,0.048863,,0.076479,2022-05-03 18:31:00
4971,0.090592,0.004195,,0.043023,,2022-05-03 18:35:00
4972,-0.018239,,0.03813,,0.329331,2022-05-03 18:40:00
4973,0.065403,0.002597,,0.049332,,2022-05-03 19:00:00
4974,-0.025959,,0.023742,,0.12013,2022-05-03 19:25:00
4975,-0.036281,0.230164,0.155488,0.07702,0.228216,2022-05-03 19:57:00
4976,0.156344,,0.017442,,0.183268,2022-05-03 20:05:00
4977,-0.070545,0.029116,-0.034442,0.045865,0.136992,2022-05-03 20:06:00
4978,0.084022,,0.077116,,0.052237,2022-05-03 20:10:00
4979,-0.012055,0.001234,,0.784665,,2022-05-03 20:18:00
4980,-0.12393,0.001571,,0.677236,,2022-05-03 20:34:00
4981,0.065006,-0.020034,0.157922,0.138126,0.034695,2022-05-03 20:41:00
4982,-0.071436,,-0.046414,,0.332658,2022-05-03 20:47:00
4983,-0.468815,-0.389025,,0.640349,,2022-05-03 20:57:00
4984,-0.195737,-0.195737,,0.706137,,2022-05-03 21:05:00
4985,0.002116,0.002116,,0.910211,,2022-05-03 21:35:00
4986,0.011734,0.079487,,0.135806,,2022-05-03 21:40:00
4987,-0.191775,-0.273414,,0.07887,,2022-05-03 22:12:00
4988,-0.024898,-0.012958,,0.620455,,2022-05-03 22:13:00
4989,0.032072,,0.032072,,0.060541,2022-05-03 22:21:00
4990,-0.099452,0.116473,,0.046184,,2022-05-03 22:45:00
4991,-0.053974,-0.044036,-0.042077,0.164806,0.823717,2022-05-03 23:15:00
4992,-0.132031,-0.057484,,0.774132,,2022-05-03 23:20:00
4993,-0.03629,-0.03629,,0.881717,,2022-05-03 23:30:00
4994,-0.12376,-0.058991,0.022541,0.588876,0.242084,2022-05-04 01:37:00
4995,0.004867,,-0.000205,,0.57739,2022-05-04 02:08:00
4996,-0.071387,-0.052734,,0.947578,,2022-05-04 02:57:00
4997,-0.007343,-0.019992,,0.559416,,2022-05-04 03:31:00
4998,-0.019721,-0.038386500000000004,0.027167999999999998,0.40200949999999996,0.188384,2022-05-04 03:49:00
4999,-0.138705,-0.168814,-0.141158,0.142819,0.850051,2022-05-04 04:15:00
5000,0.169737,0.126429,,0.582318,,2022-05-04 04:30:00
5001,-0.062807,,-0.151953,,0.452409,2022-05-04 04:50:00
5002,-0.099574,-0.028515,-0.014253,0.637183,0.238367,2022-05-04 05:04:00
5003,0.207348,0.001947,0.001947,0.112008,0.112008,2022-05-04 05:42:00
5004,0.041792,,0.002791,,0.088309,2022-05-04 05:53:00
5005,0.02573,0.029122,,0.415413,,2022-05-04 05:55:00
5006,-0.157341,-0.209103,-0.028217,0.504468,0.049404,2022-05-04 06:00:00
5007,-0.03255,-0.080463,-0.121555,0.190617,0.190617,2022-05-04 06:05:00
5008,0.082138,0.107063,,0.381949,,2022-05-04 06:38:00
5009,-0.042465,,-0.025482,,0.442853,2022-05-04 06:39:00
5010,0.041589,0.108219,0.108219,0.08035,0.08035,2022-05-04 07:00:00
5011,0.049064,,0.024646,,0.208554,2022-05-04 08:00:00
5012,-0.009629,-0.030182,0.024975,0.372634,0.372634,2022-05-04 08:17:00
5013,0.018988,0.018988,,0.433771,,2022-05-04 08:25:00
5014,-0.034651,0.025532,0.095663,0.077618,0.751073,2022-05-04 08:48:00
5015,-0.011467,,-0.011797,,0.307475,2022-05-04 08:54:00
5016,-0.066059,0.012783,0.016345,0.300027,0.436759,2022-05-04 09:32:00
5017,-0.056248,-0.102945,,0.567144,,2022-05-04 09:34:00
5018,-0.071689,-0.173235,-0.173235,0.343279,0.343279,2022-05-04 09:48:00
5019,-0.045509,,-0.02495,,0.753259,2022-05-04 09:49:00
5020,-0.044389,,-0.047607,,0.068915,2022-05-04 09:55:00
5021,-0.234568,-0.234568,,0.7609,,2022-05-04 09:57:00
5022,0.621138,0.168293,0.168293,0.133174,0.133174,2022-05-04 10:00:00
5023,-0.058831,-0.176394,,0.032443,,2022-05-04 10:11:00
5024,0.16026100000000001,0.1774815,,0.777641,,2022-05-04 10:15:00
5025,-0.091798,-0.091798,,0.910514,,2022-05-04 10:20:00
5026,0.01914,0.017945,,0.971023,,2022-05-04 10:31:00
5027,0.038938,0.055063,0.052613,0.047484,0.188266,2022-05-04 10:45:00
5028,0.014008,0.015122,0.004371,0.582945,0.315089,2022-05-04 10:46:00
5029,-0.042929,,0.009962,,0.870589,2022-05-04 10:50:00
5030,0.06655749999999999,0.0186285,0.016959,0.169281,0.114956,2022-05-04 11:00:00
5031,0.099728,0.293569,0.053292,0.277433,0.070725,2022-05-04 11:07:00
5032,0.0695,0.075902,-0.026524,0.21462,0.072326,2022-05-04 11:45:00
5033,-0.0322205,-0.176394,,0.045143,,2022-05-04 11:52:00
5034,-0.023249,-0.034097,0.154073,0.183152,0.122706,2022-05-04 11:55:00
5035,-0.00583,0.041011500000000006,0.0123985,0.5252425000000001,0.1801065,2022-05-04 11:58:00
5036,-0.183963,-0.015377,,0.072217,,2022-05-04 12:11:00
5037,0.090673,,0.052864,,0.05173,2022-05-04 12:30:00
5038,-0.211818,,-0.420815,,0.191624,2022-05-04 12:37:00
5039,-0.0525,-0.007664,,0.300118,,2022-05-04 12:38:00
5040,0.023188,,0.007894,,0.163023,2022-05-04 12:39:00
5041,0.005817,,0.152679,,0.413199,2022-05-04 12:49:00
5042,-0.057228,-0.216839,-0.073651,0.150639,0.893567,2022-05-04 12:54:00
5043,0.13751,0.13751,,0.959977,,2022-05-04 12:56:00
5044,-0.121603,-0.233653,-0.221537,0.076115,0.151539,2022-05-04 12:59:00
5045,-0.0537545,0.080726,-0.02393,0.530372,0.117486,2022-05-04 13:00:00
5046,0.098654,0.137887,,0.598936,,2022-05-04 13:17:00
5047,-0.091798,-0.091798,,0.910514,,2022-05-04 13:24:00
5048,0.065783,,-0.004775,,0.072909,2022-05-04 13:25:00
5049,0.012607,0.001621,0.002114,0.085476,0.292838,2022-05-04 13:28:00
5050,0.023367,-0.09206,,0.1174,,2022-05-04 13:46:00
5051,-0.098608,0.020092,-0.183892,0.068209,0.135921,2022-05-04 13:54:00
5052,-0.15283,,-0.01056,,0.116744,2022-05-04 13:55:00
5053,0.02816,0.02921,0.021758,0.290091,0.147546,2022-05-04 14:00:00
5054,-0.212742,0.027845,0.066067,0.057311,0.057311,2022-05-04 14:49:00
5055,0.003652,0.010496,0.016773,0.215766,0.215766,2022-05-04 15:09:00
5056,-0.045678,0.066752,,0.145495,,2022-05-04 15:20:00
5057,-0.223826,-0.417167,-0.318002,0.473325,0.134065,2022-05-04 15:23:00
5058,-0.040101,0.001058,-0.016032,0.275867,0.362065,2022-05-04 15:41:00
5059,0.145479,0.005775,0.005775,0.104206,0.104206,2022-05-04 15:44:00
5060,0.0461,0.024842,0.024636,0.065595,0.032825,2022-05-04 15:45:00
5061,-0.119242,0.03466,0.03466,0.069961,0.069961,2022-05-04 15:52:00
5062,-0.068327,,-0.2054,,0.397787,2022-05-04 15:57:00
5063,-0.1354295,-0.16313750000000002,,0.48354,,2022-05-04 16:00:00
5064,0.06391,0.103349,,0.146961,,2022-05-04 16:12:00
5065,-0.182847,-0.148523,,0.073187,,2022-05-04 16:18:00
5066,-0.0351205,-0.02438425,,0.911942,,2022-05-04 16:21:00
5067,0.02657,0.094261,0.07312,0.615659,0.358807,2022-05-04 16:24:00
5068,-0.092967,-0.111702,,0.819133,,2022-05-04 16:25:00
5069,-0.211986,-0.096556,-0.366755,0.106647,0.133086,2022-05-04 16:31:00
5070,-0.100643,-0.305161,,0.236972,,2022-05-04 16:35:00
5071,-0.124554,-0.044845,,0.821793,,2022-05-04 16:49:00
5072,-0.168146,0.021055,,0.427907,,2022-05-04 16:53:00
5073,-0.062063,,-0.0532765,,0.5795275,2022-05-04 17:01:00
5074,0.014921,0.004713,,0.140157,,2022-05-04 17:32:00
5075,0.016176,0.005516,,0.20186,,2022-05-04 17:51:00
5076,-0.070724,-0.02159,-0.090115,0.894563,0.075874,2022-05-04 17:56:00
5077,0.457035,,0.457035,,0.05381,2022-05-04 18:01:00
5078,0.025405333333333335,,0.0025383333333333334,,0.4011456666666667,2022-05-04 18:04:00
5079,-0.016222,,-0.00375725,,0.29022800000000004,2022-05-04 18:05:00
5080,-0.161378,-0.152874,,0.307091,,2022-05-04 18:12:00
5081,-0.007037,-0.429993,,0.123188,,2022-05-04 18:13:00
5082,-0.090556,-0.127133,,0.634833,,2022-05-04 18:28:00
5083,0.015191,0.058442,-0.013869,0.124817,0.008355,2022-05-04 18:31:00
5084,0.088303,0.143756,,0.13619,,2022-05-04 18:40:00
5085,-0.066607,-0.333304,,0.145672,,2022-05-04 18:44:00
5086,-0.041144,-0.208395,,0.092622,,2022-05-04 19:00:00
5087,0.073622,,0.017513,,0.041004,2022-05-04 19:01:00
5088,-0.000984,-0.000984,-0.019138,0.481177,0.128135,2022-05-04 19:10:00
5089,-0.046542,-0.040871,,0.049526,,2022-05-04 19:14:00
5090,-0.15146033333333334,-0.11880166666666665,0.002134,0.3544766666666666,0.125854,2022-05-04 19:28:00
5091,-0.050089,-0.505531,,0.175987,,2022-05-04 19:30:00
5092,-0.023944,0.112904,,0.296941,,2022-05-04 19:33:00
5093,-0.066701,-0.074746,,0.896901,,2022-05-04 19:39:00
5094,-0.004608,0.006949,0.006949,0.604262,0.604262,2022-05-04 19:46:00
5095,-0.06549,0.059277,,0.542261,,2022-05-04 19:59:00
5096,-0.015844,-0.000629,,0.442853,,2022-05-04 20:00:00
5097,-0.045449,-0.019491,-0.064421,0.582368,0.080701,2022-05-04 20:03:00
5098,0.01221,0.014352,0.007152,0.903189,0.731711,2022-05-04 20:16:00
5099,-0.089108,-0.100672,,0.181682,,2022-05-04 20:40:00
5100,0.012165,0.012165,,0.834156,,2022-05-04 21:04:00
5101,-0.116194,-0.121446,,0.728668,,2022-05-04 21:23:00
5102,-0.076665,0.051818,0.051818,0.129411,0.129411,2022-05-04 21:29:00
5103,0.0603,,-0.010005,,0.191069,2022-05-04 21:49:00
5104,-0.646866,-0.646866,,0.048641,,2022-05-04 22:07:00
5105,0.035481,0.021143500000000003,0.017499,0.491249,0.098659,2022-05-04 22:19:00
5106,0.034641,0.028167,0.0833,0.221787,0.011827,2022-05-04 22:44:00
5107,0.036242,,0.050163,,0.183268,2022-05-04 22:48:00
5108,-0.047356,-0.092631,,0.333332,,2022-05-04 22:54:00
5109,-0.024202,-0.064861,,0.185377,,2022-05-04 23:04:00
5110,-0.058545,-0.011169,,0.489394,,2022-05-04 23:06:00
5111,-0.009032,-0.034621,0.014166,0.649649,0.22616,2022-05-04 23:15:00
5112,0.070624,0.003931,0.003931,0.250773,0.126985,2022-05-05 00:59:00
5113,0.00189,0.004646,,0.18812,,2022-05-05 01:02:00
5114,-0.130916,-0.076458,,0.098456,,2022-05-05 01:19:00
